IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PAN,Panama,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,373.3,,,303.7,,504.8,370 [300-500],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,GRC,Greece,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,380.9,,,303,,461,380 [300-460],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVN,Slovenia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,378.5,,,300.9,,477.1,380 [300-480],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,DNK,Denmark,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,391.8,,,312.5,,491.6,390 [310-490],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,COL,Colombia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,395.6,,,310.8,,496.8,400 [310-500],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,USA,United States of America,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,401.7,,,343.6,,475.6,400 [340-480],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,NIC,Nicaragua,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,407.4,,,252,,534.7,410 [250-530],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,CUB,Cuba,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,410,,,336,,503.9,410 [340-500],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,418,,,274.2,,639.2,420 [270-640],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,SLV,El Salvador,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,415.1,,,299.7,,634.2,420 [300-630],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRN,Iran (Islamic Republic of),Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,431.8,,,322.8,,519.2,430 [320-520],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ECU,Ecuador,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,428.4,,,340.5,,578.4,430 [340-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,CPV,Cabo Verde,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,425.2,,,355.5,,878.1,430 [360-880],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,LCA,Saint Lucia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,434.1,,,365.2,,577.7,430 [370-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SAU,Saudi Arabia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,438.6,,,288.6,,642.8,440 [290-640],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BLZ,Belize,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,440.3,,,355.6,,562.6,440 [360-560],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,DOM,Dominican Republic,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,446.3,,,306.5,,676.6,450 [310-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ARG,Argentina,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,451.2,,,362.9,,568.2,450 [360-570],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TZA,United Republic of Tanzania,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,459.3,,,258.7,,787,460 [260-790],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,456,,,312.6,,675.3,460 [310-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VEN,Venezuela (Bolivarian Republic of),Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,459.7,,,352.4,,553.2,460 [350-550],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,URY,Uruguay,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,460,,,382.2,,586.1,460 [380-590],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,MEX,Mexico,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,458.9,,,406.5,,557.5,460 [410-560],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,JOR,Jordan,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,470.3,,,306.4,,616.2,470 [310-620],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,BRN,Brunei Darussalam,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,473.4,,,318,,684.4,470 [320-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRB,Barbados,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,473.5,,,375.8,,582.7,470 [380-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,CZE,Czechia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,469.6,,,390.1,,564.4,470 [390-560],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,477.2,,,303.2,,858.5,480 [300-860],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,480.8,,,311.5,,846.8,480 [310-850],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,GTM,Guatemala,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,476.9,,,418.6,,676.7,480 [420-680],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SSD,South Sudan,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,493,,,233.3,,861.3,490 [230-860],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,493.9,,,312.4,,761,490 [310-760],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BRA,Brazil,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,494.5,,,415.9,,578.8,490 [420-580],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,TTO,Trinidad and Tobago,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,488.5,,,452.4,,691.5,490 [450-690],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,BTN,Bhutan,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,496.5,,,273.6,,867.2,500 [270-870],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,TUR,Türkiye,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,499.6,,,308.2,,618.3,500 [310-620],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,503.2,,,307.4,,749.5,500 [310-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,KEN,Kenya,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,504.2,,,322.3,,849.9,500 [320-850],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,502.8,,,330.4,,619.9,500 [330-620],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,SUR,Suriname,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,503.8,,,349.8,,745.8,500 [350-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ALB,Albania,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,501.1,,,367.3,,778.8,500 [370-780],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HRV,Croatia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,502.9,,,425.1,,615.2,500 [430-620],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,POL,Poland,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,503.7,,,455.1,,572.7,500 [460-570],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MRT,Mauritania,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,509.8,,,278.2,,874.8,510 [280-870],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,ATG,Antigua and Barbuda,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,511.6,,,401.6,,632.3,510 [400-630],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,EST,Estonia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,512.5,,,419.3,,624.8,510 [420-620],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,NPL,Nepal,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,524.1,,,307.2,,841.8,520 [310-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,515.7,,,367.8,,752.1,520 [370-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,LKA,Sri Lanka,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,517.5,,,382.1,,720.5,520 [380-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,LBY,Libya,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,537.9,,,318.3,,811.9,540 [320-810],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SVK,Slovakia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,539.3,,,406.6,,710.7,540 [410-710],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BOL,Bolivia (Plurinational State of),Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,546.1,,,257.3,,782.9,550 [260-780],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,DZA,Algeria,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,553.2,,,335.6,,826.4,550 [340-830],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,BHS,Bahamas,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,552.4,,,351.6,,773.3,550 [350-770],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,VCT,Saint Vincent and the Grenadines,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,547.3,,,443.3,,662.8,550 [440-660],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GNQ,Equatorial Guinea,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,556,,,258.6,,965.6,560 [260-970],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,MDV,Maldives,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,563.7,,,385,,824.7,560 [380-820],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,IND,India,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,561.2,,,433.9,,749.1,560 [430-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,UGA,Uganda,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,571.6,,,248.7,,779.9,570 [250-780],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NER,Niger,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,569.8,,,269.8,,1052,570 [270-1050],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,MNE,Montenegro,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,574.8,,,410.1,,739.3,570 [410-740],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,CHN,China,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,572.4,,,455.4,,699,570 [460-700],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,573,,,466,,1321,570 [470-1320],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,577.7,,,442.4,,700.8,580 [440-700],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LTU,Lithuania,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,583.1,,,503.1,,720.6,580 [500-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,DJI,Djibouti,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,590.3,,,297,,1040,590 [300-1040],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,590.3,,,359.2,,769.1,590 [360-770],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,IRQ,Iraq,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,585.4,,,393.6,,885.5,590 [390-890],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,VNM,Viet Nam,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,587.9,,,392.4,,940.6,590 [390-940],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,601.9,,,344.8,,960.6,600 [340-960],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,597.3,,,495.8,,771.4,600 [500-770],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,HUN,Hungary,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,604.7,,,509.1,,724.6,600 [510-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,SDN,Sudan,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,613.7,,,312.1,,930.8,610 [310-930],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,COM,Comoros,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,611.3,,,320.6,,1045,610 [320-1050],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,ZMB,Zambia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,608.5,,,324.1,,971.5,610 [320-970],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,NAM,Namibia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,605.7,,,356.3,,993.8,610 [360-990],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ROU,Romania,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,612.1,,,505.3,,722,610 [510-720],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,LVA,Latvia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,611.2,,,523.8,,751.2,610 [520-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,SEN,Senegal,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,617.6,,,314.1,,876.7,620 [310-880],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,QAT,Qatar,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,621.2,,,356.8,,796.4,620 [360-800],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,MAR,Morocco,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,617.7,,,371.3,,974.2,620 [370-970],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,620.3,,,438.9,,1611,620 [440-1610],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MWI,Malawi,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,632.4,,,372,,1082,630 [370-1080],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,LBR,Liberia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,632.3,,,366.6,,1093,630 [370-1090],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,627.8,,,388.7,,837.3,630 [390-840],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,639.6,,,304.9,,991.9,640 [300-990],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BEN,Benin,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,643,,,359.4,,1043,640 [360-1040],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GMB,Gambia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,640.5,,,372.7,,1146,640 [370-1150],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GAB,Gabon,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,647.4,,,328.4,,1066,650 [330-1070],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,SRB,Serbia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,654.1,,,500.6,,869.2,650 [500-870],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,EUR,Europe,Country,ARM,Armenia,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,653.9,,,553.1,,754.2,650 [550-750],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,TCD,Chad,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,662.7,,,335.7,,1081,660 [340-1080],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,MLI,Mali,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,664,,,344.6,,1106,660 [340-1110],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,AGO,Angola,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,660,,,347.3,,1050,660 [350-1050],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,BDI,Burundi,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,664.5,,,345.6,,1136,660 [350-1140],,,EN,2025-03-18T22:00:00.000Z
WHS2_131,Age-standardized NCD mortality rate  (per 100 000 population),numeric,AFR,Africa,Country,GHA,Ghana,Year,2012,false,Sex,Both sexes,SEX_BTSX,,,,,,,,,,657.2,,,395.5,,1006,660 [400-1010],,,EN,2025-03-18T22:00:00.000Z
